code,ms_name,ms_category,ms_investment_style,ms_id
109372,Canara Robeco Ultra S/T Reg Dl IDCW-R,Ulta Short Duration,,F000002FQ0
109445,ICICI Pru Banking & Fin Svcs Gr,Sector - Financial Services,Large Growth,F000002106
109446,ICICI Pru Banking & Fin Svcs IDCW-R,Sector - Financial Services,Large Growth,F00000Z856
109464,UTI FIIF Ser 2 Qt Interval IV IDCW-R,Fixed Maturity Ultrashort-Term Bond,,F00000ZBYS
109465,UTI FIIF Ser 2 Qt Interval IV Gr,Fixed Maturity Ultrashort-Term Bond,,F000002EE9
109466,,,,
109472,Nippon India Corporate Bd Dl IDCW-R,Corporate Bond,,F000002FP8
109473,Nippon India Corporate Bd Wk IDCW-R,Corporate Bond,,F00000Z8Y6
109493,,,,
109494,,,,
109501,UTI Ultra Short Term Reg Dl IDCW-R,Ulta Short Duration,,F000002FQO
109522,JM Flexicap Gr,Flexi Cap,Large Blend,F000002EGU
109523,JM Flexicap IDCW-R,Flexi Cap,Large Blend,F00000Z8MD
109574,,,,
109575,Franklin India US/T Bd Retl Wk IDCW-R,Other Bond,,F00000Z80E
109576,Franklin India US/T Bd Sup Inst WkIDCW-R,Other Bond,,F000002ECZ
109617,UTI FIIF Ser 2 Qt Interval V Gr,Fixed Maturity Ultrashort-Term Bond,,F000002EEC
109618,UTI FIIF Ser 2 Qt Interval V IDCW-R,Fixed Maturity Ultrashort-Term Bond,,F00000ZBYU
109679,,,,
109680,ICICI Pru Intval Mn Intrvl I IDCW-R,Fixed Maturity Ultrashort-Term Bond,,F00000ZC8F
109716,Nippon India Gilt Sec PF Auto Yr IDCW-P,Government Bond,,F00000274O
109717,Nippon India Gilt Sec Instl Gr,Government Bond,,F00000274K
109718,Nippon India Gilt Sec Inst PF Auto Cp Ap,Government Bond,,F00000274P
109720,Nippon India Gilt Sec Gr,Government Bond,,F00000274M
109721,Nippon India Gilt Sec PF Dfd Mat Dt,Government Bond,,F00000274S
109723,Nippon India Gilt Sec Mn IDCW-R,Government Bond,,F00000Z8WQ
109724,Nippon India Gilt Sec PF Auto Cap App,Government Bond,,F00000274R
109740,ICICI Pru Bond Gr,Medium to Long Duration,,F000002A7S
109741,ICICI Pru Bond Mn IDCW-R,Medium to Long Duration,,F00000Z87M
109742,ICICI Pru Bond Instl Gr,Medium to Long Duration,,F000002A6O
109743,ICICI Pru Bond Qt IDCW-R,Medium to Long Duration,,F00000Z87N
109744,ICICI Pru Bond Instl Mn IDCW-R,Medium to Long Duration,,F00000Z87K
109745,ICICI Pru Bond Instl Qt IDCW-R,Medium to Long Duration,,F00000Z87L
109830,Quant Consumption Gr,Equity - Consumption,Mid Blend,F000002C90
109831,Quant Consumption IDCW-R,Equity - Consumption,Mid Blend,F00000Z7XR
109854,,,,
109855,,,,
110013,,,,
110014,,,,
110021,UTI FIIF Ser 2 Qt Intrvl VI IDCW-R,Fixed Maturity Ultrashort-Term Bond,,F00000ZBYW
110024,UTI FIIF Ser 2 Qt Intrvl VI Gr,Fixed Maturity Ultrashort-Term Bond,,F000002BXK
110045,,,,
110046,,,,
110047,,,,
110048,,,,
110203,,,,
110204,,,,
110282,Aditya BSL Bkg & PSU Debt Reg Mth IDCW-P,Banking & PSU,,F000002FQ6
110345,,,,
110346,,,,
110347,,,,
110348,,,,
110383,,,,
110384,,,,
110438,HSBC Flexi Debt Qt IDCW-R,Dynamic Bond,,F00000Z83U
110439,HSBC Flexi Debt HY IDCW-R,Dynamic Bond,,F00000Z83S
110440,HSBC Flexi Debt Reg HY IDCW-R,Dynamic Bond,,F00000Z83V
110468,UTI FIIF Ser 2 Qt Intrvl VII Gr,Fixed Maturity Ultrashort-Term Bond,,F000002BVV
110469,UTI FIIF Ser 2 Qt Intrvl VII IDCW-R,Fixed Maturity Ultrashort-Term Bond,,F00000ZBYY
110490,Aditya BSL Bkg & PSU Debt Retl Mt IDCW-P,Banking & PSU,,F000002FQ7
110555,,,,
110556,,,,
110575,Kotak Savings Fund Reg Dl IDCW-R,Ulta Short Duration,,F000002FQ4
110598,BOI AXA Large & Mid Cap Eq Reg Qt IDCW-R,Large & Mid-Cap,Large Growth,F00000Z7LJ
110599,BOI AXA Large & Mid Cap Eq Eco Gr,Large & Mid-Cap,Large Growth,F000002E8Y
110601,BOI AXA Large & Mid Cap Eq Eco Bonus,Large & Mid-Cap,Large Growth,F000002E8V
110603,BOI AXA Large & Mid Cap Eq Reg Gr,Large & Mid-Cap,Large Growth,F000002E95
110604,BOI AXA Large & Mid Cap Eq Eco Qt IDCW-R,Large & Mid-Cap,Large Growth,F00000Z7LH
110606,BOI AXA Large & Mid Cap Eq Reg Bns,Large & Mid-Cap,Large Growth,F000002E93
110607,BOI AXA Large & Mid Cap Eq Reg IDCW-R,Large & Mid-Cap,Large Growth,F00000Z7LK
110608,BOI AXA Large & Mid Cap Eq Eco IDCW-R,Large & Mid-Cap,Large Growth,F00000Z7LI
110663,,,,
110664,,,,
111316,,,,
111317,,,,
111339,,,,
111341,,,,
111342,,,,
111343,IDFC Gov Sec-Constant Mat Reg Wk IDCW-R,10 yr Government Bond,,F00000Z8F6
111348,Aditya BSL Cmdty Eq Glb Agri IDCW-R,Global - Other,Mid Value,F00000Z7H8
111349,Aditya BSL Cmdty Eq Glb Agri Gr,Global - Other,Mid Value,F000002ECD
111381,Principal Emer Bluechip Gr,Large & Mid-Cap,Large Growth,F000002BZ0
111382,Principal Emer Bluechip Hf Yr IDCW-R,Large & Mid-Cap,Large Growth,F00000Z8UI
111405,,,,
111406,,,,
111521,Aditya BSL Dynamic Bond Reg Mn IDCW-R,Dynamic Bond,,F00000Z7HH
111523,IDFC Dynamic Bond Reg IDCW-R,Dynamic Bond,,F00000Z8EA
111524,IDFC Dynamic Bond Reg Gr,Dynamic Bond,,F000002QZ9
111525,IDFC Gov Sec Inv Reg Gr,Government Bond,,F000002R6Z
111527,IDFC Gov Sec Inv Reg IDCW-R,Government Bond,,F00000Z8EP
111543,ICICI Pru Floating Interest B Wk IDCW-R,Floating Rate,,F00000Z8A3
111544,ICICI Pru Floating Interest A Wk IDCW-R,Floating Rate,,F00000Z8A1
111545,ICICI Pru Floating Interest Wk IDCW-R,Floating Rate,,F00000Z8AE
111546,ICICI Pru Floating Interest C Wk IDCW-R,Floating Rate,,F00000Z8A4
111549,Quantum Tax Saving Dir Gr,ELSS,Large Blend,F000002R63
111550,Quantum Tax Saving Dir IDCW-R,ELSS,Large Blend,F00000Z8VI
111569,IDFC Tax Advantage (ELSS) Reg Gr,ELSS,Large Blend,F000002R6N
111570,IDFC Tax Advantage (ELSS) Reg IDCW-R,ELSS,Large Blend,F00000Z8GO
111585,BOI AXA S/T Income Reg Gr,Short Duration,,F000002R4U
111589,BOI AXA S/T Income Reg Mly IDCW-R,Short Duration,,F00000Z7M5
111590,BOI AXA S/T Income Reg Qt IDCW-R,Short Duration,,F00000Z7M6
111599,UTI Multi Asset Reg Gr,Multi Asset Allocation,Large Growth,F000002BV3
111602,UTI Multi Asset Reg IDCW-R,Multi Asset Allocation,Large Growth,F00000Z9E1
111638,Edelweiss Long Term Equity Gr,ELSS,Large Growth,F000002SS3
111639,Edelweiss Long Term Equity IDCW-R,ELSS,Large Growth,F00000Z7VS
111640,Taurus Flexi Cap IDCW-R,Flexi Cap,Large Blend,F00000Z98N
111642,Taurus Discovery (Midcap) IDCW-R,Mid-Cap,Mid Blend,F00000Z98A
111644,Mirae Asset Cash Management Wk IDCW-R,Liquid,,F000002QTF
111645,Mirae Asset Cash Management Mn IDCW-R,Liquid,,F00000Z8RW
111646,Mirae Asset Cash Management Gr,Liquid,,F000002QTJ
111647,Mirae Asset Cash Management Dl IDCW-R,Liquid,,F000002QTL
111675,LIC MF Savings Wk IDCW-R,Low Duration,,F00000Z8RC
111676,LIC MF Savings Dl IDCW-R,Low Duration,,F00000Z8RA
111703,,,,
111704,Baroda Liquid A Gr,Liquid,,F000002QYU
111705,Baroda Liquid A Wly IDCW-R,Liquid,,F00000Z7FZ
111707,Baroda Liquid A Dl IDCW-R,Liquid,,F00000Z7FY
111708,BOI AXA Tax Advantage Reg IDCW-R,ELSS,Large Growth,F00000Z7M9
111709,BOI AXA Tax Advantage Eco Gr,ELSS,Large Growth,F000002SRN
111710,BOI AXA Tax Advantage Reg Gr,ELSS,Large Growth,F000002T4M
111711,BOI AXA Tax Advantage Eco IDCW-R,ELSS,Large Growth,F00000Z7M8
111712,BOI AXA Cnsrv Hybrid Reg Gr,Conservative Allocation,Large Growth,F000002SS2
111713,BOI AXA Cnsrv Hybrid Reg Qt IDCW-R,Conservative Allocation,Large Growth,F00000Z7M2
111714,BOI AXA Cnsrv Hybrid Reg Ann IDCW-R,Conservative Allocation,Large Growth,F00000Z7M0
111715,BOI AXA Cnsrv Hybrid Eco Gr,Conservative Allocation,Large Growth,F000002SS0
111716,BOI AXA Cnsrv Hybrid Reg Mly IDCW-R,Conservative Allocation,Large Growth,F00000Z7M1
111717,BOI AXA Cnsrv Hybrid Eco Mly IDCW-R,Conservative Allocation,Large Growth,F00000Z7LY
111718,BOI AXA Cnsrv Hybrid Eco Qt IDCW-R,Conservative Allocation,Large Growth,F00000Z7LZ
111722,Canara Robeco Equity Taxsaver Reg Gr,ELSS,Large Growth,F000002SSO
111743,Nippon India Low Duration Retl Bns,Low Duration,,F000000I88
111744,Nippon India Low Duration Retl Dl IDCW-R,Low Duration,,F000000I89
111745,Nippon India Low Duration Retl Wk IDCW-R,Low Duration,,F00000Z8YM
111746,Nippon India Low Duration Bns,Low Duration,,F000000I6V
111747,Nippon India Low Duration Dl IDCW-R,Low Duration,,F000000I83
111748,Nippon India Low Duration Retl Gr,Low Duration,,F000000I8A
111749,Nippon India Low Duration Mn IDCW-R,Low Duration,,F00000Z8YI
111750,Nippon India Low Duration Qt IDCW-R,Low Duration,,F00000Z8YJ
111751,Nippon India Low Duration Retl Mn IDCW-R,Low Duration,,F00000Z8YK
111752,Nippon India Low Duration Retl Qt IDCW-R,Low Duration,,F00000Z8YL
111753,Nippon India Low Duration Gr,Low Duration,,F000000I84
111754,Nippon India Low Duration Wk IDCW-R,Low Duration,,F00000Z8YN
111760,,,,
111777,Aditya BSL Income DAP,Medium to Long Duration,,F000002R39
111778,,,,
111779,,,,
111786,DSP Strategic Bd Reg Dl IDCW-R,Dynamic Bond,,F000002R37
111787,Taurus Ethical Gr,Equity - Other,Large Growth,F000002SER
111788,Taurus Ethical IDCW-R,Equity - Other,Large Growth,F00000Z98E
111793,ICICI Pru Savings Retl Wk IDCW-R,Low Duration,,F00000Z86V
111794,ICICI Pru Savings Retl Gr,Low Duration,,F000002R81
111795,ICICI Pru Savings Retl Dl IDCW-R,Low Duration,,F00000Z86U
111803,Aditya BSL Medium Term Reg Gr,Medium Duration,Small Value,F000002SSU
111804,Aditya BSL Medium Term Instl Gr,Medium Duration,Small Value,F000002SRB
111809,Aditya BSL Medium Term Reg Qt IDCW-P,Medium Duration,Small Value,F000002SSQ
111811,Aditya BSL Medium Term Reg HY IDCW-R,Medium Duration,Small Value,F00000Z7IQ
111812,Aditya BSL Medium Term Reg IDCW-R,Medium Duration,Small Value,F00000Z7IR
111848,Aditya BSL Dynamic Bond DAP,Dynamic Bond,,F000002QYM
111903,Taurus Ethical Bns,Equity - Other,Large Growth,F000002R77
111915,,,,
111924,Sundaram Equity Hybrid Instl IDCW-R,Aggressive Allocation,Large Growth,F00000Z93M
111935,Edelweiss Large Cap B Gr,Large-Cap,Large Growth,F000002XYV
111936,Edelweiss Large Cap IDCW-R,Large-Cap,Large Growth,F00000Z7W1
111937,Edelweiss Large Cap C Gr,Large-Cap,Large Growth,F000002XYX
111938,Edelweiss Large Cap B IDCW-R,Large-Cap,Large Growth,F00000Z7W2
111939,Edelweiss Large Cap C IDCW-R,Large-Cap,Large Growth,F00000Z7W3
111940,Edelweiss Large Cap Gr,Large-Cap,Large Growth,F000002XYS
111941,Sundaram Mid Cap Instl Gr,Mid-Cap,Mid Growth,F000002YI9
111942,Sundaram Mid Cap Instl IDCW-R,Mid-Cap,Mid Growth,F00000Z95I
111954,,,,
111957,ICICI Pru Focused Equity Gr,Focused Fund,Large Blend,F000002YIF
111958,ICICI Pru Focused Equity IDCW-R,Focused Fund,Large Blend,F00000Z8AG
111962,Canara Robeco Dynamic Bond Reg Gr,Dynamic Bond,,F000002YHT
111963,Canara Robeco Dynamic Bond Reg IDCW-R,Dynamic Bond,,F00000Z7MH
111970,BOI AXA Ultra S/D Reg Dl IDCW-R,Ulta Short Duration,,F00000NS2D
111971,BOI AXA Liquid Reg Dl IDCW-R,Liquid,,F00000NNFG
111972,ICICI Pru Corporate Bond Retl Gr,Corporate Bond,,F000003WS0
111976,ICICI Pru Corporate Bond Retl Dl IDCW-R,Corporate Bond,,F000003WT7
111977,ICICI Pru Corporate Bond Retl Wk IDCW-R,Corporate Bond,,F00000Z8B5
111978,ICICI Pru Corporate Bond Retl Fr IDCW-R,Corporate Bond,,F00000Z8B2
111979,ICICI Pru Corporate Bond Retl Mn IDCW-R,Corporate Bond,,F00000Z8B3
111980,ICICI Pru Corporate Bond Retl Qt IDCW-R,Corporate Bond,,F00000Z8B4
111982,ICICI Pru Corporate Bond Prem Dl IDCW-R,Corporate Bond,,F000003WSS
111985,,,,
111987,ICICI Pru Corporate Bond Gr,Corporate Bond,,F000003WSL
111988,ICICI Pru Corporate Bond Dl IDCW-R,Corporate Bond,,F000003WSO
111989,ICICI Pru Corporate Bond Wk IDCW-R,Corporate Bond,,F00000Z8B6
111990,ICICI Pru Corporate Bond Fr IDCW-R,Corporate Bond,,F00000Z8AX
111991,ICICI Pru Corporate Bond Mn IDCW-R,Corporate Bond,,F00000Z8AZ
111992,ICICI Pru Corporate Bond Qt IDCW-R,Corporate Bond,,F00000Z8B1
111996,,,,
111997,,,,
111998,,,,
112002,,,,
112005,,,,
112012,Edelweiss Aggressive Hybrid B Gr,Aggressive Allocation,Large Growth,F000002YH1
112013,Edelweiss Aggressive Hybrid B IDCW-R,Aggressive Allocation,Large Growth,F00000Z7WH
112014,Aditya BSL Liquid DAP Gr,Liquid,,F000003U9H
112016,Aditya BSL Savings DAP Gr,Ulta Short Duration,,F000003U9G
112020,,,,
112025,Baroda Trs Adv Reg Dl IDCW-R,Low Duration,,F00000Z7GM
112026,Baroda Trs Adv Reg Wly IDCW-R,Low Duration,,F00000Z7GP
112027,Baroda Trs Adv Reg Mly IDCW-R,Low Duration,,F00000Z7GN
112029,Baroda Trs Adv A Gr,Low Duration,,F000003WEJ
112031,Baroda Trs Adv Reg Gr,Low Duration,,F000003WEE
112032,Baroda Trs Adv A Dl IDCW-R,Low Duration,,F00000Z7GE
112033,Baroda Trs Adv A Wly IDCW-R,Low Duration,,F00000Z7GH
112034,Baroda Trs Adv A Qt IDCW-P,Low Duration,,F00000PH2E
112035,Baroda Trs Adv A Mly IDCW-R,Low Duration,,F00000Z7GF
112036,,,,
112037,,,,
112038,Quantum Equity FoF Dir IDCW-R,Fund of Funds,Large Growth,F00000Z8VB
112039,Quantum Equity FoF Dir Gr,Fund of Funds,Large Growth,F000003XLP
112064,Sundaram Small Cap Instl Gr,Small-Cap,Small Growth,F00000NS31
112076,UTI Money Market Reg Dl IDCW-R,Money Market,,F000003WQH
112077,UTI Money Market Reg Gr,Money Market,,F000003WQI
112082,UTI Ultra Short Term Inst IDCW-R(Discon),Ulta Short Duration,,F00000Z9AR
112083,UTI Ultra Short Term Instl Gr(Discon),Ulta Short Duration,,F000003XC7
112087,Aditya BSL Arbitrage IDCW-R,Arbitrage Fund,Large Blend,F00000Z7HJ
112088,Aditya BSL Arbitrage Gr,Arbitrage Fund,Large Blend,F0000043LZ
112089,Kotak Flexicap Reg IDCW-R,Flexi Cap,Large Growth,F00000Z8NZ
112090,Kotak Flexicap Reg Gr,Flexi Cap,Large Growth,F000003ZCE
112092,Franklin Build India Gr,Equity - Infrastructure,Large Blend,F000003XLN
112093,Franklin Build India IDCW-R,Equity - Infrastructure,Large Blend,F00000Z7XY
112094,ICICI Pru All Seasons Bond Prem Gr,Dynamic Bond,,F00000NPFT
112096,ICICI Pru All Seasons Bond Gr,Dynamic Bond,,F00000NPFV
112097,ICICI Pru All Seasons Bond IDCW-R,Dynamic Bond,,F00000Z880
112098,Invesco India largecap Gr,Large-Cap,Large Growth,F000003Z2X
112099,Invesco India largecap IDCW-R,Large-Cap,Large Growth,F00000Z8J2
112100,ICICI Pru R.I.G.H.T. Gr,ELSS,Large Growth,F000003ZCG
112101,ICICI Pru R.I.G.H.T. IDCW,ELSS,Large Growth,F000003ZCK
112104,,,,
112105,,,,
112108,Edelweiss Aggressive Hybrid A Gr,Aggressive Allocation,Large Growth,F000003ZCF
112109,Edelweiss Aggressive Hybrid A IDCW-R,Aggressive Allocation,Large Growth,F00000Z7WG
112117,Edelweiss Balanced Adv Gr,Dynamic Asset Allocation,Large Blend,F00000418C
112118,Edelweiss Balanced Adv IDCW-R,Dynamic Asset Allocation,Large Blend,F00000Z7VO
112119,ICICI Pru Liquid Ann IDCW-R,Liquid,,F00000Z884
112120,Invesco India Money Market Reg Gr,Money Market,,F00000418E
112122,Invesco India Money Market Reg Mn IDCW-R,Money Market,,F00000Z8JC
112123,Invesco India Money Market Gr,Money Market,,F0000043LX
112125,Invesco India Money Market Mn IDCW-R,Money Market,,F00000Z8JB
112126,DSP World Energy Reg Gr,Global - Other,Large Value,F000003XLQ
112127,DSP World Energy Reg IDCW-R,Global - Other,Large Value,F00000Z7V0
112152,Canara Robeco Consumer Trends Reg Gr,Equity - Consumption,Large Growth,F000003YAI
112153,Canara Robeco Consumer Trends Reg IDCW-R,Equity - Consumption,Large Growth,F00000Z7MP
112171,Invesco India PSU Equity Gr,Equity - Other,Large Blend,F00000457C
112173,Invesco India PSU Equity IDCW-R,Equity - Other,Large Blend,F00000Z8K8
112207,Sundaram Small Cap Instl IDCW-R,Small-Cap,Small Growth,F00000Z95N
112210,Axis Liquid Gr,Liquid,,F0000045L7
112211,Axis Liquid Dl IDCW-R,Liquid,,F0000045LA
112212,Axis Liquid Wk IDCW-R,Liquid,,F00000Z7ET
112213,Axis Liquid Mn IDCW-R,Liquid,,F00000Z7EQ
112214,Axis Treasury Advantage Gr,Low Duration,,F0000045GW
112215,Axis Treasury Advantage Dl IDCW-R,Low Duration,,F0000045L5
112216,Axis Treasury Advantage Wk IDCW-R,Low Duration,,F00000Z7FE
112217,Axis Treasury Advantage Mn IDCW-R,Low Duration,,F00000Z7FF
112218,Tata Equity P/E Trigger A 5% IDCW-R,Value,Large Growth,F00000Z96M
112277,Axis Bluechip Fund Gr,Large-Cap,Large Growth,F000005HAY
112278,Axis Bluechip Fund IDCW-R,Large-Cap,Large Growth,F00000Z7E1
112293,DSP World Mining Gr,Global - Other,Large Value,F000005IAR
112304,Franklin India Income Opp Gr,Other Bond,,F000005O70
112305,Franklin India Income Opp IDCW-R,Other Bond,,F00000Z7YY
112322,Axis Long Term Equity IDCW-R,ELSS,Large Growth,F00000Z7EN
112323,Axis Long Term Equity Gr,ELSS,Large Growth,F000005NTX
112327,IDFC Asset Alloc FOF Consv Reg Gr,Fund of Funds,Large Blend,F000005N03
112328,IDFC Asset Alloc FOF Consv Reg IDCW-R,Fund of Funds,Large Blend,F00000Z8D2
112329,IDFC Asset Alloc FOF Moderate Reg Gr,Fund of Funds,Large Blend,F000005N00
112330,IDFC Asset Alloc FOF Moderate Reg IDCW-R,Fund of Funds,Large Blend,F00000Z8D3
112331,IDFC Asset Alloc FOF Agrsv Reg IDCW-R,Fund of Funds,Large Blend,F00000Z8D0
112332,IDFC Asset Alloc FOF Agrsv Reg Gr,Fund of Funds,Large Blend,F000005MZY
112340,Nippon India Liquid Qt IDCW-R,Liquid,,F00000Z8XQ
112341,Nippon India Money Market Qt IDCW-R,Money Market,,F00000Z8XW
112342,ICICI Pru Banking & PSU Debt Gr,Banking & PSU,,F000005QNQ
112343,ICICI Pru Banking & PSU Debt Dl IDCW-R,Banking & PSU,,F00000Z85B
112344,ICICI Pru Banking & PSU Debt Wk IDCW-R,Banking & PSU,,F00000Z85G
112347,DSP World Mining IDCW-R,Global - Other,Large Value,F00000Z7V4
112351,,,,
112352,IDFC Regular Savings Reg IDCW-R,Conservative Allocation,Large Growth,F00000Z8FB
112353,IDFC Regular Savings Reg Gr,Conservative Allocation,Large Growth,F000005NU0
112354,Axis Short Term Gr,Short Duration,,F000005OEF
112355,Axis Short Term Mn IDCW-R,Short Duration,,F00000Z7F3
112356,Aditya BSL Short Term Reg Qt IDCW-P,Short Duration,,F000005NYC
112359,BOI AXA Manufacturing & Infra Gr,Equity - Infrastructure,Mid Growth,F00000GV5H
112360,BOI AXA Manufacturing & Infra Qt IDCW-R,Equity - Infrastructure,Mid Growth,F00000Z7LS
112361,BOI AXA Manufacturing & Infra IDCW-R,Equity - Infrastructure,Mid Growth,F00000Z7LR
112368,,,,
112369,Axis Short Term Reg Wk IDCW-R,Short Duration,,F00000Z7F5
112378,Canara Robeco Cons Hyb Qt IDCW-R,Conservative Allocation,Large Growth,F00000Z7NB
112408,Navi Ultra Short Term Reg Gr,Ulta Short Duration,,F00000GV3H
112410,L&T Triple Ace Bond Gr,Corporate Bond,,F0GBR06SDD
112414,L&T Triple Ace Bond Qt IDCW-R,Corporate Bond,,F00000Z8Q1
112416,L&T Triple Ace Bond HY IDCW-R,Corporate Bond,,F00000Z8Q0
112420,L&T Triple Ace Bond Bns,Corporate Bond,,F0GBR06SDG
112422,L&T Ultra Short Term Reg Cum,Ulta Short Duration,,F0GBR06SC0
112423,L&T Ultra Short Term Reg Gr,Ulta Short Duration,,F0GBR06SBZ
112424,L&T Ultra Short Term Wk IDCW-R,Ulta Short Duration,,F00000Z8Q7
112425,L&T Ultra Short Term Dl IDCW-R,Ulta Short Duration,,F000000IH5
112428,L&T Gilt Qt IDCW-R,Government Bond,,F00000Z8OT
112429,L&T Gilt Gr,Government Bond,,F0GBR06SCL
112445,L&T Liquid Dl IDCW-R,Liquid,,F0GBR06SCX
112457,L&T Liquid Gr,Liquid,,F000001A4M
112458,L&T Liquid Wk IDCW-R,Liquid,,F00000Z8PB
112461,L&T Ultra Short Term HY IDCW-R,Ulta Short Duration,,F00000Z8Q5
112475,L&T Ultra Short Term Mn IDCW-R,Ulta Short Duration,,F00000Z8Q6
112487,L&T Conservative Hybrid Gr,Conservative Allocation,Large Growth,F0GBR06SD0
112488,L&T Conservative Hybrid Mn IDCW-R,Conservative Allocation,Large Growth,F00000Z8PF
112489,L&T Conservative Hybrid Qt IDCW-R,Conservative Allocation,Large Growth,F00000Z8PG
112495,L&T Midcap IDCW-R,Mid-Cap,Mid Growth,F00000Z8PC
112496,L&T Midcap Gr,Mid-Cap,Mid Growth,F0GBR06SCZ
112600,L&T Infrastructure Gr,Equity - Infrastructure,Mid Blend,F000000JSI
112601,L&T Infrastructure IDCW-R,Equity - Infrastructure,Mid Blend,F00000Z8P7
112630,L&T Credit Risk Reg Bns,Credit Risk,,F00000457F
112631,L&T Credit Risk Reg IDCW-R,Credit Risk,,F00000Z8OX
112632,L&T Credit Risk Reg Gr,Credit Risk,,F00000457K
112635,UTI Money Market Reg Wk IDCW-R,Money Market,,F00000Z9CN
112636,Navi Liquid Reg Gr,Liquid,,F00000GV32
112645,Navi Liquid Reg Dl IDCW-R,Liquid,,F00000GV33
112646,Navi Liquid Reg Wk IDCW-R,Liquid,,F00000Z8TG
112647,Navi Liquid Reg Mn IDCW-R,Liquid,,F00000Z8TF
112648,Navi Ultra Short Term Reg Dl IDCW-R,Ulta Short Duration,,F00000GV3E
112649,Navi Ultra Short Term Reg Mn IDCW-R,Ulta Short Duration,,F00000Z8TR
112658,Navi Ultra Short Term Reg Wk IDCW-R,Ulta Short Duration,,F00000Z8TS
112712,Axis Liquid Retl Dl IDCW-R,Liquid,,F00000GZUE
112713,Axis Liquid Retl Gr,Liquid,,F00000GZUF
112714,Axis Liquid Retl Mn IDCW-R,Liquid,,F00000Z7ER
112715,Axis Liquid Retl Wk IDCW-R,Liquid,,F00000Z7ES
112717,Axis Treasury Advantage Retl Gr,Low Duration,,F00000H034
112718,Axis Treasury Advantage Retl Mn IDCW-R,Low Duration,,F00000Z7FG
112719,Axis Treasury Advantage Retl Wk IDCW-R,Low Duration,,F00000Z7FH
112720,Axis Treasury Advantage Retl Dl IDCW-R,Low Duration,,F00000H033
112721,Axis Short Term Retl Gr,Short Duration,,F00000GZUI
112722,Axis Short Term Retl Reg IDCW-R,Short Duration,,F00000Z7F7
112723,Axis Short Term Retl Mn IDCW-R,Short Duration,,F00000Z7F6
112867,Sundaram Debt Oriented Hyb Mn IDCW-R,Conservative Allocation,Large Blend,F00000Z94T
112868,Sundaram Debt Oriented Hyb Gr,Conservative Allocation,Large Blend,F00000GV8F
112869,Sundaram Debt Oriented Hyb HY IDCW-R,Conservative Allocation,Large Blend,F00000Z94U
112870,Sundaram Debt Oriented Hyb Qt IDCW-R,Conservative Allocation,Large Blend,F00000Z94V
112877,IDFC Nifty Gr,Index Funds,Large Blend,F00000H45E
112878,IDFC Nifty IDCW-R,Index Funds,Large Blend,F00000Z8FT
112901,DSP Focus Reg Gr,Focused Fund,Large Growth,F00000H63Y
112923,SBI PSU Reg IDCW-R,Equity - Other,Large Value,F00000Z92P
112924,Axis Regular Saver Gr,Conservative Allocation,Large Growth,F00000IRGI
112925,Axis Regular Saver Qtly IDCW-R,Conservative Allocation,Large Growth,F00000Z7EL
112926,Axis Regular Saver HY IDCW-R,Conservative Allocation,Large Growth,F00000Z7EK
112927,Axis Regular Saver Ann IDCW-R,Conservative Allocation,Large Growth,F00000Z7EG
112931,Mirae Asset Emerging Bluechip IDCW-R,Large & Mid-Cap,Large Growth,F00000Z8S2
112932,Mirae Asset Emerging Bluechip Gr,Large & Mid-Cap,Large Growth,F00000IRGM
112936,Nippon India Equity Hybrid Gr,Aggressive Allocation,Large Blend,F0GBR06R58
112937,Nippon India Equity Hybrid IDCW-R,Aggressive Allocation,Large Blend,F00000Z8YX
112938,Nippon India Credit Risk Gr,Credit Risk,,F0GBR06R56
112939,Nippon India Credit Risk Inst Gr,Credit Risk,,F00000LQWS
112941,Nippon India Credit Risk Qt IDCW-R,Credit Risk,,F00000Z8Z3
112942,Nippon India FRF Qt IDCW-R,Floating Rate,,F0000102J9
112943,Baroda Large Cap A Gr,Large-Cap,Large Blend,F00000HH5R
112944,Baroda Large Cap A IDCW-R,Large-Cap,Large Blend,F00000Z7FW
112948,Taurus Nifty Index Gr,Index Funds,Large Blend,F00000IS81
112949,Taurus Nifty Index IDCW-R,Index Funds,Large Blend,F00000Z98J
112957,ICICI Pru Nifty Next 50 Index Gr,Index Funds,Large Blend,F00000IT0P
112958,ICICI Pru Nifty Next 50 Index IDCW-R,Index Funds,Large Blend,F00000Z89E
113032,DSP Focus Reg IDCW-R,Focused Fund,Large Growth,F00000Z7TB
113036,Baroda S/T Bond A Gr,Short Duration,,F00000IT0R
113037,Baroda S/T Bond A Mly IDCW-R,Short Duration,,F00000Z7GA
113047,HDFC S/T Debt Gr,Short Duration,,F00000ITZ0
